,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
708,708,709,NO APPEND,"Oh! I see there is no deceiving you. Then let me tell you: It is a caprice. I have a little money of my own from my mother's estate, which my father sends me by driblets. I won a large sum this winter on the races, and I am beginning to sell my sketches. Laidpore is more and more pleased with my work; he says it grows in force and individuality. I cannot judge of that myself, but I feel that I have gained in ease and confidence. However, as I said, I have sold a good many through Laidpore. I can live in the tiny house for little or nothing, with one servant. Old Celestine, who works occasionally for me, says she will come stay with me and do my work. I know I shall like it, like the feeling of freedom and independence.",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.5064502704625788,0.15662023059562696
709,709,710,NO APPEND,What does your husband say?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.40554853821172154,0.07754008742977575
710,710,711,NO APPEND,"I have not told him yet. I only thought of it this morning. He will think I am demented, no doubt. Perhaps you think so.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4068730661051486,0.07754008742977575
711,711,712,Mademoiselle shook her head slowly.  /newquote  she said.,"Your reason is not yet clear to me,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7682180837449533,0.07754008742977575
712,712,713,"Neither was it quite clear to Edna herself; but it unfolded itself as she sat for a while in silence. Instinct had prompted her to put away her husband's bounty in casting off her allegiance. She did not know how it would be when he returned. There would have to be an understanding, an explanation. Conditions would some way adjust themselves, she felt; but whatever came, she had resolved never again to belong to another than herself.",NO QUOTE,,,,0,0,1.0,1.0,,
713,713,714, Edna exclaimed.  /newquote  And she uttered a sigh that came from the very depths of her being.,"I shall give a grand dinner before I leave the old house! /newquote You will have to come to it, Mademoiselle. I will give you everything that you like to eat and to drink. We shall sing and laugh and be merry for once.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna exclaimed,0.9860235782832799,0.07754008742977575
714,714,715,"If Mademoiselle happened to have received a letter from Robert during the interval of Edna's visits, she would give her the letter unsolicited. And she would seat herself at the piano and play as her humor prompted her while the young woman read the letter.",NO QUOTE,,,,0,0,1.0,1.0,,
715,715,716,"The little stove was roaring; it was red-hot, and the chocolate in the tin sizzled and sputtered. Edna went forward and opened the stove door, and Mademoiselle rising, took a letter from under the bust of Beethoven and handed it to Edna.",NO QUOTE,,,,0,0,1.0,1.0,,
716,716,717," she exclaimed, her eyes filled with delight. ","Another! so soon! /newquote Tell me, Mademoiselle, does he know that I see his letters?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she exclaimed,0.7629654244092396,0.17432970695799607
717,717,718,NO APPEND,"Never in the world! He would be angry and would never write to me again if he thought so. Does he write to you? Never a line. Does he send you a message? Never a word. It is because he loves you, poor fool, and is trying to forget you, since you are not free to listen to him or to belong to him.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4031427276481488,0.17758676184115824
718,718,719,NO APPEND,"Why do you show me his letters, then?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4041323562698006,0.19283423061665514
719,719,720," and Mademoiselle approached her beloved instrument and began to play. Edna did not at once read the letter. She sat holding it in her hand, while the music penetrated her whole being like an effulgence, warming and brightening the dark places of her soul. It prepared her for joy and exultation.","Haven't you begged for them? Can I refuse you anything? Oh! you cannot deceive me,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.40477237255847376,0.19283423061665514
720,720,721," she exclaimed, letting the letter fall to the floor.  /newquote  She went and grasped Mademoiselle's hands up from the keys. ",Oh! /newquote Why did you not tell me? /newquote Oh! unkind! malicious! Why did you not tell me?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she exclaimed,0.7677073291713857,0.19458847369391138
721,721,722,NO APPEND,"That he was coming back? No great news, _ma foi_. I wonder he did not come long ago.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4058401862149297,0.19635479322735389
722,722,723," cried Edna, impatiently. ","But when, when? /newquote He does not say when.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,cried Edna,0.9859129001701602,0.20172632944476485
723,723,724,NO APPEND,He says  very soon.' You know as much about it as I do; it is all in the letter.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.40682339423269476,0.20354106678519865
724,724,725," and she snatched the letter from the floor and turned the pages this way and that way, looking for the reason, which was left untold.","But why? Why is he coming? Oh, if I thought ",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.40683071936595117,0.5087027152088085
725,725,726," said Mademoiselle, turning on the stool and pressing her wiry hands between her knees as she looked down at Edna, who sat on the floor holding the letter, ","If I were young and in love with a man, /newquote it seems to me he would have to be some _grand esprit;_ a man with lofty aims and ability to reach them; one who stood high enough to attract the notice of his fellow-men. It seems to me if I were young and in love I should never deem a man of ordinary caliber worthy of my devotion.",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,said Mademoiselle,0.014416574568059845,0.8160123973122151
726,726,727," went on Edna, clasping her knees and looking up into Mademoiselle's twisted face, ","Now it is you who are telling lies and seeking to deceive me, Mademoiselle; or else you have never been in love, and know nothing about it. Why, /newquote do you suppose a woman knows why she loves? Does she select? Does she say to herself:  Go to! Here is a distinguished statesman with presidential possibilities; I shall proceed to fall in love with him.' Or,  I shall set my heart upon this musician, whose fame is on every tongue?' Or,  This financier, who controls the world's money markets?'",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,went on Edna,0.9861018287686124,0.1726948613303819
727,727,728,NO APPEND,"You are purposely misunderstanding me, _ma reine_. Are you in love with Robert?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4057689975329076,0.40947486814477985
728,728,729," said Edna. It was the first time she had admitted it, and a glow overspread her face, blotching it with red spots.","Yes,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.2740113684563688,0.8165365120507462
729,729,730, asked her companion. ,Why? /newquote Why do you love him when you ought not to?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,asked her companion,0.7676811515414456,0.5163963441541817
730,730,731,"Edna, with a motion or two, dragged herself on her knees before Mademoiselle Reisz, who took the glowing face between her two hands.",NO QUOTE,,,,0,0,1.0,1.0,,
731,731,732,NO APPEND,"Why? Because his hair is brown and grows away from his temples; because he opens and shuts his eyes, and his nose is a little out of drawing; because he has two lips and a square chin, and a little finger which he can't straighten from having played baseball too energetically in his youth. Because ",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4099476478454365,0.17432970695799607
732,732,733, laughed Mademoiselle.  /newquote  she asked.,"Because you do, in short, /newquote What will you do when he comes back?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7670695101227543,0.17758676184115824
733,733,734,NO APPEND,"Do? Nothing, except feel glad and happy to be alive.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.40434565891207813,0.17758676184115824
734,734,735,"She was already glad and happy to be alive at the mere thought of his return. The murky, lowering sky, which had depressed her a few hours before, seemed bracing and invigorating as she splashed through the streets on her way home.",NO QUOTE,,,,0,0,1.0,1.0,,
735,735,736,"She stopped at a confectioner's and ordered a huge box of bonbons for the children in Iberville. She slipped a card in the box, on which she scribbled a tender message and sent an abundance of kisses.",NO QUOTE,,,,0,0,1.0,1.0,,
736,736,737,"Before dinner in the evening Edna wrote a charming letter to her husband, telling him of her intention to move for a while into the little house around the block, and to give a farewell dinner before leaving, regretting that he was not there to share it, to help out with the menu and assist her in entertaining the guests. Her letter was brilliant and brimming with cheerfulness.",NO QUOTE,,,,0,0,1.0,1.0,,
