,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
1191,1191,1191,1192," May said, in a tone that gently reminded her husband of his lack of response.  It was a cause of constant distress to Mrs. Welland that her son-in-law showed so little foresight in planning his days. Often already, during the fortnight that he had passed under her roof, when she enquired how he meant to spend his afternoon, he had answered paradoxically:   /newquote  and once, when she and May had had to go on a long-postponed round of afternoon calls, he had confessed to having lain all the afternoon under a rock on the beach below the house.","Of course I'll drive with Papa--I'm sure Newland will find something to do, /newquote Oh, I think for a change I'll just save it instead of spending it--",Mr. Sillerton Jackson,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,he had answered,0.1460639469042841,0.4206310927394399
1193,1193,1193,1194," Mrs. Welland agreed, as if allowing for an inherited oddity; and after that the question of Newland's unemployment was tacitly dropped.","Ah, yes--like his father!",The Marchioness,Newland Archer,NO MONOLOGUE,0,0,Explicit,the Marchioness acquiesced,0.981873718115572,0.3487982144616761
1194,1194,1194,1195,"Nevertheless, as the day for the Sillerton reception approached, May began to show a natural solicitude for his welfare, and to suggest a tennis match at the Chiverses', or a sail on Julius Beaufort's cutter, as a means of atoning for her temporary desertion.   /newquote  and she was not reassured till Archer said that he thought of hiring a run-about and driving up the island to a stud-farm to look at a second horse for her brougham.  They had been looking for this horse for some time, and the suggestion was so acceptable that May glanced at her mother as if to say:  ","I shall be back by six, you know, dear: Papa never drives later than that-- /newquote You see he knows how to plan out his time as well as any of us.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3882195154405398,0.0679140767198409
1206,1206,1206,1207," exclaimed a loud young voice; and looking up he saw before him the youngest and largest of the Blenker girls, blonde and blowsy, in bedraggled muslin.  A red blotch on one of her cheeks seemed to show that it had recently been pressed against a pillow, and her half-awakened eyes stared at him hospitably but confusedly.","Oh, Mr. Archer!",Lawrence Lefferts,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,exclaimed a loud young voice,0.0435407862924892,0.3506174774475774
1207,1207,1207,1208, she incoherently enquired.,Gracious--where did you drop from?  I must have been sound asleep in the hammock.  Everybody else has gone to Newport.  Did you ring?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she incoherently enquired,0.3997346875457571,0.0679140767198409
1208,1208,1208,1209,Archer's confusion was greater than hers.  ,"I--no--that is, I was just going to.  I had to come up the island to see about a horse, and I drove over on a chance of finding Mrs. Blenker and your visitors.  But the house seemed empty--so I sat down to wait.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3210683647233205,0.0826456950917175
1209,1209,1209,1210,"Miss Blenker, shaking off the fumes of sleep, looked at him with increasing interest.   /newquote   Her glance became faintly reproachful.   /newquote  she added gaily, ","The house IS empty.  Mother's not here, or the Marchioness--or anybody but me. /newquote Didn't you know that Professor and Mrs. Sillerton are giving a garden-party for mother and all of us this afternoon?  It was too unlucky that I couldn't go; but I've had a sore throat, and mother was afraid of the drive home this evening.  Did you ever know anything so disappointing?  Of course, /newquote I shouldn't have minded half as much if I'd known you were coming.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she added,0.1930827553263905,0.4970599010072861
1210,1210,1210,1211,"Symptoms of a lumbering coquetry became visible in her, and Archer found the strength to break in:  ",But Madame Olenska--has she gone to Newport too?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer found the strength to break in,0.950827134084856,0.0685312767706326
1211,1211,1211,1212,Miss Blenker looked at him with surprise.  ,Madame Olenska--didn't you know she'd been called away?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4620030831968194,0.0679140767198409
1212,1212,1212,1213,NO APPEND,Called away?--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.508704426061886,0.0826456950917175
1213,1213,1213,1214,  Recovering the sunshade with a powerful hand she unfurled it and suspended its rosy dome above her head.   /newquote  Miss Blenker rambled on.,"Oh, my best parasol!  I lent it to that goose of a Katie, because it matched her ribbons, and the careless thing must have dropped it here. We Blenkers are all like that ... real Bohemians! /newquote Yes, Ellen was called away yesterday: she lets us call her Ellen, you know.  A telegram came from Boston: she said she might be gone for two days.  I do LOVE the way she does her hair, don't you?",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,Miss Blenker rambled on,0.0236801176042874,0.4019094847799275
1215,1215,1215,1216,After a moment he ventured:  ,You don't happen to know why Madame Olenska went to Boston?  I hope it was not on account of bad news?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he ventured,0.4152664236080659,0.0679140767198409
1216,1216,1216,1217,Miss Blenker took this with a cheerful incredulity.  ,"Oh, I don't believe so.  She didn't tell us what was in the telegram.  I think she didn't want the Marchioness to know.  She's so romantic-looking, isn't she?  Doesn't she remind you of Mrs. Scott-Siddons when she reads 'Lady Geraldine's Courtship'?  Did you never hear her?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2631175621557406,0.0679140767198409
1218,1218,1218,1219,He frowned and hesitated.  ,"You don't know, I suppose--I shall be in Boston tomorrow.  If I could manage to see her--",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4325605965367742,0.0679140767198409
1219,1219,1219,1220,"He felt that Miss Blenker was losing interest in him, though her smile persisted.  ","Oh, of course; how lovely of you!  She's staying at the Parker House; it must be horrible there in this weather.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4059620097449577,0.0679140767198409
1231,1231,1231,1232,--she said; and for the first time he noticed a startled look on her face; but in another moment it gave way to a slow smile of wonder and contentment.,Oh,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5157309437100321,0.0679140767198409
1232,1232,1232,1233,"--she murmured again, on a different note, as he stood looking down at her; and without rising she made a place for him on the bench.",Oh,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5150187109612557,0.0679140767198409
1233,1233,1233,1234," Archer explained; and, without knowing why, he suddenly began to feign astonishment at seeing her.  /newquote   He had really no idea what he was saying: he felt as if he were shouting at her across endless distances, and she might vanish again before he could overtake her.","I'm here on business--just got here, /newquote But what on earth are you doing in this wilderness?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer explained,0.9439787786545154,0.0679140767198409
1234,1234,1234,1235," she answered, turning her head toward him so that they were face to face.  The words hardly reached him: he was aware only of her voice, and of the startling fact that not an echo of it had remained in his memory.  He had not even remembered that it was low-pitched, with a faint roughness on the consonants.","I?  Oh, I'm here on business too,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she answered,0.4935438381258579,0.0679140767198409
1235,1235,1235,1236," he said, his heart beating as if he had uttered something irrevocable.","You do your hair differently,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4961248030800387,0.0679140767198409
1236,1236,1236,1237,NO APPEND,Differently?  No--it's only that I do it as best I can when I'm without Nastasia.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4453705339172891,0.0679140767198409
1237,1237,1237,1238,NO APPEND,Nastasia; but isn't she with you?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.491811223172226,0.0679140767198409
1238,1238,1238,1239,NO APPEND,No; I'm alone.  For two days it was not worth while to bring her.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4598407027533498,0.0679140767198409
1239,1239,1239,1240,NO APPEND,You're alone--at the Parker House?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4900971141003316,0.0679140767198409
1240,1240,1240,1241,She looked at him with a flash of her old malice.  ,Does it strike you as dangerous?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4885368232719532,0.0679140767198409
1241,1241,1241,1242,NO APPEND,No; not dangerous--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5015577545332358,0.0679140767198409
1242,1242,1242,1243,  She considered a moment.   /newquote  The faint tinge of irony lingered in her eyes.  ,"But unconventional?  I see; I suppose it is. /newquote I hadn't thought of it, because I've just done something so much more unconventional. /newquote I've just refused to take back a sum of money--that belonged to me.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3106939165894004,0.0679140767198409
1244,1244,1244,1245,NO APPEND,Some one--has come here to meet you?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4831083707997896,0.0679140767198409
1245,1245,1245,1246,NO APPEND,Yes.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the young girl answered,0.5111862868960982,0.0679140767198409
1246,1246,1246,1247,NO APPEND,With this offer?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5017114201598597,0.0679140767198409
1248,1248,1248,1249,NO APPEND,And you refused--because of the conditions?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4746854341260546,0.0679140767198409
1249,1249,1249,1250, she said after a moment.,"I refused,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.5051773786066716,0.0679140767198409
1250,1250,1250,1251,He sat down by her again.  ,What were the conditions?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4926960611962943,0.0679140767198409
1251,1251,1251,1252,NO APPEND,"Oh, they were not onerous: just to sit at the head of his table now and then.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4408815851196261,0.0679140767198409
1253,1253,1253,1254,NO APPEND,He wants you back--at any price?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4871118558227263,0.0679140767198409
1254,1254,1254,1255,NO APPEND,Well--a considerable price.  At least the sum is considerable for me.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4502092633349286,0.0679140767198409
1256,1256,1256,1257,NO APPEND,It was to meet him here that you came?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4811074089745338,0.0679140767198409
1257,1257,1257,1258,"She stared, and then burst into a laugh.  ",Meet him--my husband?  HERE? At this season he's always at Cowes or Baden.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4452552158014283,0.0679140767198409
1258,1258,1258,1259,NO APPEND,He sent some one?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5021354627375798,0.0679140767198409
1259,1259,1259,1260,NO APPEND,Yes.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the young girl answered,0.5118988138042048,0.0679140767198409
