,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1117,1117,1118, admitted Anne mournfully. ,"Yes, and well I know it, /newquote But have you ever noticed one encouraging thing about me, Marilla? I never make the same mistake twice.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,21,Explicit,admitted Anne
1118,1118,1119,NO APPEND,I don't know as that's much benefit when you're always making new ones.,Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,21,Implicit,
1119,1119,1120,NO APPEND,"Oh, don't you see, Marilla? There must be a limit to the mistakes one person can make, and when I get to the end of them, then I'll be through with them. That's a very comforting thought.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,21,Implicit,
1120,1120,1121, said Marilla. ,"Well, you'd better go and give that cake to the pigs, /newquote It isn't fit for any human to eat, not even Jerry Boute.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,21,Explicit,said Marilla
1121,1121,1122," asked Marilla, when Anne had just come in from a run to the post office.  /newquote  Excitement hung around Anne like a garment, shone in her eyes, kindled in every feature. She had come dancing up the lane, like a wind-blown sprite, through the mellow sunshine and lazy shadows of the August evening.",AND what are your eyes popping out of your head about. Now? /newquote Have you discovered another kindred spirit?,Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,22,Explicit,asked Marilla
1122,1122,1123,NO APPEND,"No, Marilla, but oh, what do you think? I am invited to tea at the manse tomorrow afternoon! Mrs. Allan left the letter for me at the post office. Just look at it, Marilla. ?Miss Anne Shirley, Green Gables.' That is the first time I was ever called ?Miss.' Such a thrill as it gave me! I shall cherish it forever among my choicest treasures.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Implicit,
1123,1123,1124," said Marilla, regarding the wonderful event very coolly. ","Mrs. Allan told me she meant to have all the members of her Sunday-school class to tea in turn, /newquote You needn't get in such a fever over it. Do learn to take things calmly, child.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,22,Explicit,said Marilla
1124,1124,1125,"For Anne to take things calmly would have been to change her nature. All  /newquote  as she was, the pleasures and pains of life came to her with trebled intensity. Marilla felt this and was vaguely troubled over it, realizing that the ups and downs of existence would probably bear hardly on this impulsive soul and not sufficiently understanding that the equally great capacity for delight might more than compensate. Therefore Marilla conceived it to be her duty to drill Anne into a tranquil uniformity of disposition as impossible and alien to her as to a dancing sunbeam in one of the brook shallows. She did not make much headway, as she sorrowfully admitted to herself. The downfall of some dear hope or plan plunged Anne into  /newquote  The fulfillment thereof exalted her to dizzy realms of delight. Marilla had almost begun to despair of ever fashioning this waif of the world into her model little girl of demure manners and prim deportment. Neither would she have believed that she really liked Anne much better as she was.","spirit and fire and dew, /newquote deeps of affliction.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Explicit,cried Anne
1126,1126,1127,"But all things have an end, even nights before the day on which you are invited to take tea at the manse. The morning, in spite of Matthew's predictions, was fine and Anne's spirits soared to their highest.  /newquote  she exclaimed as she washed the breakfast dishes. ","Oh, Marilla, there is something in me today that makes me just love everybody I see, /newquote You don't know how good I feel! Wouldn't it be nice if it could last? I believe I could be a model child if I were just invited out to tea every day. But oh, Marilla, it's a solemn occasion too. I feel so anxious. What if I shouldn't behave properly? You know I never had tea at a manse before, and I'm not sure that I know all the rules of etiquette, although I've been studying the rules given in the Etiquette Department of the Family Herald ever since I came here. I'm so afraid I'll do something silly or forget to do something I should do. Would it be good manners to take a second helping of anything if you wanted to _very_ much?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Anaphoric,she exclaimed
1127,1127,1128," said Marilla, hitting for once in her life on a very sound and pithy piece of advice. Anne instantly realized this.","The trouble with you, Anne, is that you're thinking too much about yourself. You should just think of Mrs. Allan and what would be nicest and most agreeable to her,",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,22,Explicit,said Marilla
1128,1128,1129,NO APPEND,"You are right, Marilla. I'll try not to think about myself at all.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Implicit,
1129,1129,1130,"Anne evidently got through her visit without any serious breach of  /newquote  for she came home through the twilight, under a great, high-sprung sky gloried over with trails of saffron and rosy cloud, in a beatified state of mind and told Marilla all about it happily, sitting on the big red-sandstone slab at the kitchen door with her tired curly head in Marilla's gingham lap.","etiquette,",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Anaphoric,she exclaimed
1131,1131,1132,NO APPEND,"Oh, Marilla, I've had a most _fascinating_ time. I feel that I have not lived in vain and I shall always feel like that even if I should never be invited to tea at a manse again. When I got there Mrs. Allan met me at the door. She was dressed in the sweetest dress of pale-pink organdy, with dozens of frills and elbow sleeves, and she looked just like a seraph. I really think I'd like to be a minister's wife when I grow up, Marilla. A minister mightn't mind my red hair because he wouldn't be thinking of such worldly things. But then of course one would have to be naturally good and I'll never be that, so I suppose there's no use in thinking about it. Some people are naturally good, you know, and others are not. I'm one of the others. Mrs. Lynde says I'm full of original sin. No matter how hard I try to be good I can never make such a success of it as those who are naturally good. It's a good deal like geometry, I expect. But don't you think the trying so hard ought to count for something? Mrs. Allan is one of the naturally good people. I love her passionately. You know there are some people, like Matthew and Mrs. Allan that you can love right off without any trouble. And there are others, like Mrs. Lynde, that you have to try very hard to love. You know you _ought_ to love them because they know so much and are such active workers in the church, but you have to keep reminding yourself of it all the time or else you forget. There was another little girl at the manse to tea, from the White Sands Sunday school. Her name was Laurette Bradley, and she was a very nice little girl. Not exactly a kindred spirit, you know, but still very nice. We had an elegant tea, and I think I kept all the rules of etiquette pretty well. After tea Mrs. Allan played and sang and she got Lauretta and me to sing too. Mrs. Allan says I have a good voice and she says I must sing in the Sunday-school choir after this. You can't think how I was thrilled at the mere thought. I've longed so to sing in the Sunday-school choir, as Diana does, but I feared it was an honor I could never aspire to. Lauretta had to go home early because there is a big concert in the White Sands Hotel tonight and her sister is to recite at it. Lauretta says that the Americans at the hotel give a concert every fortnight in aid of the Charlottetown hospital, and they ask lots of the White Sands people to recite. Lauretta said she expected to be asked herself someday. I just gazed at her in awe. After she had gone Mrs. Allan and I had a heart-to-heart talk. I told her everything--about Mrs. Thomas and the twins and Katie Maurice and Violetta and coming to Green Gables and my troubles over geometry. And would you believe it, Marilla? Mrs. Allan told me she was a dunce at geometry too. You don't know how that encouraged me. Mrs. Lynde came to the manse just before I left, and what do you think, Marilla? The trustees have hired a new teacher and it's a lady. Her name is Miss Muriel Stacy. Isn't that a romantic name? Mrs. Lynde says they've never had a female teacher in Avonlea before and she thinks it is a dangerous innovation. But I think it will be splendid to have a lady teacher, and I really don't see how I'm going to live through the two weeks before school begins. I'm so impatient to see her.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,22,Implicit,
1134,1134,1135, Anne assured Marilla. ,"Small and select, /newquote Just the girls in our class.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,23,Explicit,Anne assured Marilla
1136,1136,1137,"Daring was the fashionable amusement among the Avonlea small fry just then. It had begun among the boys, but soon spread to the girls, and all the silly things that were done in Avonlea that summer because the doers thereof were  /newquote  to do them would fill a book by themselves.",dared,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,23,Explicit,said Anne
1138,1138,1139,"Josie's triumph being rather more pronounced than good taste permitted, Anne Shirley dared her to walk along the top of the board fence which bounded the garden to the east. Now, to  /newquote  board fences requires more skill and steadiness of head and heel than one might suppose who has never tried it. But Josie Pye, if deficient in some qualities that make for popularity, had at least a natural and inborn gift, duly cultivated, for walking board fences. Josie walked the Barry fence with an airy unconcern which seemed to imply that a little thing like that wasn't worth a  /newquote  Reluctant admiration greeted her exploit, for most of the other girls could appreciate it, having suffered many things themselves in their efforts to walk fences. Josie descended from her perch, flushed with victory, and darted a defiant glance at Anne.",walk /newquote dare.,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,23,Implicit,
1144,1144,1145,"Anne turned pale, but there was clearly only one thing to be done. She walked toward the house, where a ladder was leaning against the kitchen roof. All the fifth-class girls said,  /newquote  partly in excitement, partly in dismay.",Oh!,Anne Shirley,Matthew Cuthbert,NO MONOLOGUE,0,23,Implicit,
1164,1164,1165,NO APPEND,"Aren't you very sorry for me, Marilla?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,23,Implicit,
1165,1165,1166," said Marilla, twitching down the blind and lighting a lamp.","It was your own fault,",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,23,Explicit,said Marilla
1166,1166,1167," said Anne, ","And that is just why you should be sorry for me, /newquote because the thought that it is all my own fault is what makes it so hard. If I could blame it on anybody I would feel so much better. But what would you have done, Marilla, if you had been dared to walk a ridgepole?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,23,Explicit,said Anne
