,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1379,1379,1380,NO APPEND,"This little rectory _can_ do no more than make Mr. Ferrars comfortable as a bachelor; it cannot enable him to marry. I am sorry to say that my patronage ends with this; and my interest is hardly more extensive. If, however, by an unforeseen chance it should be in my power to serve him farther, I must think very differently of him from what I now do, if I am not as ready to be useful to him then as I sincerely wish I could be at present. What I am now doing indeed, seems nothing at all, since it can advance him so little towards what must be his principal, his only object of happiness. His marriage must still be a distant good; at least, I am afraid it cannot take place very soon.",Colonel Brandon,Elinor,NO MONOLOGUE,0,39,Anaphoric,he said
1381,1381,1382," said Mrs. Jennings, sagaciously smiling, as soon as the gentleman had withdrawn, ","Well, Miss Dashwood, /newquote I do not ask you what the Colonel has been saying to you; for though, upon my honour, I _tried_ to keep out of hearing, I could not help catching enough to understand his business. And I assure you I never was better pleased in my life, and I wish you joy of it with all my heart.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Explicit,said Mrs Jennings
1382,1382,1383, said Elinor. ,"Thank you, ma am, /newquote It _is_ a matter of great joy to me; and I feel the goodness of Colonel Brandon most sensibly. There are not many men who would act as he has done. Few people who have so compassionate a heart! I never was more astonished in my life.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Explicit,said Elinor
1383,1383,1384,NO APPEND,"Lord! my dear, you are very modest. I an t the least astonished at it in the world, for I have often thought of late, there was nothing more likely to happen.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Implicit,
1384,1384,1385,NO APPEND,You judged from your knowledge of the Colonel s general benevolence; but at least you could not foresee that the opportunity would so very soon occur.,Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Implicit,
1385,1385,1386, repeated Mrs. Jennings ,"Opportunity! /newquote Oh! as to that, when a man has once made up his mind to such a thing, somehow or other he will soon find an opportunity. Well, my dear, I wish you joy of it again and again; and if ever there was a happy couple in the world, I think I shall soon know where to look for them.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Explicit,repeated Mrs Jennings
1386,1386,1387," said Elinor, with a faint smile.","You mean to go to Delaford after them I suppose,",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Explicit,said Elinor
1387,1387,1388,NO APPEND,"Aye, my dear, that I do, indeed. And as to the house being a bad one, I do not know what the Colonel would be at, for it is as good a one as ever I saw.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Implicit,
1388,1388,1389,NO APPEND,He spoke of its being out of repair.,Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Implicit,
1389,1389,1390,NO APPEND,"Well, and whose fault is that? why don t he repair it? who should do it but himself?",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Implicit,
1391,1391,1392,NO APPEND,"Well, my dear, I must be gone before I have had half my talk out. But, however, we may have it all over in the evening; for we shall be quite alone. I do not ask you to go with me, for I dare say your mind is too full of the matter to care for company; and besides, you must long to tell your sister all about it.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Explicit,Mrs Jennings immediately preparing to go said
1393,1393,1394,NO APPEND,"Certainly, ma am, I shall tell Marianne of it; but I shall not mention it at present to any body else.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Implicit,
1394,1394,1395, said Mrs. Jennings rather disappointed. ,"Oh! very well, /newquote Then you would not have me tell it to Lucy, for I think of going as far as Holborn to-day.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Explicit,said Mrs Jennings
1395,1395,1396,NO APPEND,"No, ma am, not even Lucy if you please. One day s delay will not be very material; and till I have written to Mr. Ferrars, I think it ought not to be mentioned to any body else. I shall do _that_ directly. It is of importance that no time should be lost with him, for he will of course have much to do relative to his ordination.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Implicit,
1397,1397,1398,NO APPEND,"Oh, ho! I understand you. Mr. Ferrars is to be the man. Well, so much the better for him. Ay, to be sure, he must be ordained in readiness; and I am very glad to find things are so forward between you. But, my dear, is not this rather out of character? Should not the Colonel write himself? sure, he is the proper person.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Anaphoric,she exclaimed
1399,1399,1400,NO APPEND,"Colonel Brandon is so delicate a man, that he rather wished any one to announce his intentions to Mr. Ferrars than himself.",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Explicit,Elinor did not quite understand the beginning of Mrs Jennings s speech neither did she think it worth inquiring into and therefore only replied
1400,1400,1401,NO APPEND,"And so _you_ are forced to do it. Well _that_ is an odd kind of delicacy! However, I will not disturb you (seeing her preparing to write.) You know your own concerns best. So goodby, my dear. I have not heard of any thing to please me so well since Charlotte was brought to bed.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Implicit,
1402,1402,1403,NO APPEND,"I have just been thinking of Betty s sister, my dear. I should be very glad to get her so good a mistress. But whether she would do for a lady s maid, I am sure I can t tell. She is an excellent housemaid, and works very well at her needle. However, you will think of all that at your leisure.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,40,Implicit,
1403,1403,1404," replied Elinor, not hearing much of what she said, and more anxious to be alone, than to be mistress of the subject.","Certainly, ma am,",Elinor,Mrs. Jennings,NO MONOLOGUE,0,40,Implicit,
1407,1407,1408," said he, ","Mrs. Jennings told me, /newquote that you wished to speak with me, at least I understood her so or I certainly should not have intruded on you in such a manner; though at the same time, I should have been extremely sorry to leave London without seeing you and your sister; especially as it will most likely be some time it is not probable that I should soon have the pleasure of meeting you again. I go to Oxford tomorrow.",Edward Ferrars,Elinor,NO MONOLOGUE,0,40,Anaphoric,said he
1408,1408,1409," said Elinor, recovering herself, and determined to get over what she so much dreaded as soon as possible, ","You would not have gone, however, /newquote without receiving our good wishes, even if we had not been able to give them in person. Mrs. Jennings was quite right in what she said. I have something of consequence to inform you of, which I was on the point of communicating by paper. I am charged with a most agreeable office (breathing rather faster than usual as she spoke.) Colonel Brandon, who was here only ten minutes ago, has desired me to say, that understanding you mean to take orders, he has great pleasure in offering you the living of Delaford now just vacant, and only wishes it were more valuable. Allow me to congratulate you on having so respectable and well-judging a friend, and to join in his wish that the living it is about two hundred a-year were much more considerable, and such as might better enable you to as might be more than a temporary accommodation to yourself such, in short, as might establish all your views of happiness.",Elinor,Edward Ferrars,NO MONOLOGUE,0,40,Explicit,said Elinor
1410,1410,1411,NO APPEND,Colonel Brandon!,Marianne,Elinor,NO MONOLOGUE,0,40,Anaphoric,said she
1411,1411,1412," continued Elinor, gathering more resolution, as some of the worst was over, ","Yes, /newquote Colonel Brandon means it as a testimony of his concern for what has lately passed for the cruel situation in which the unjustifiable conduct of your family has placed you a concern which I am sure Marianne, myself, and all your friends, must share; and likewise as a proof of his high esteem for your general character, and his particular approbation of your behaviour on the present occasion.",Elinor,Edward Ferrars,NO MONOLOGUE,0,40,Explicit,continued Elinor
