,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
836,836,837,NO APPEND,"I had never realised it before, but the nose is to the mind of a dog what the eye is to the mind of a seeing man. Dogs perceive the scent of a man moving as men perceive his vision. This brute began barking and leaping, showing, as it seemed to me, only too plainly that he was aware of me. I crossed Great Russell Street, glancing over my shoulder as I did so, and went some way along Montague Street before I realised what I was running towards.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
837,837,838,NO APPEND,"Then I became aware of a blare of music, and looking along the street saw a number of people advancing out of Russell Square, red shirts, and the banner of the Salvation Army to the fore. Such a crowd, chanting in the roadway and scoffing on the pavement, I could not hope to penetrate, and dreading to go back and farther from home again, and deciding on the spur of the moment, I ran up the white steps of a house facing the museum railings, and stood there until the crowd should have passed. Happily the dog stopped at the noise of the band too, hesitated, and turned tail, running back to Bloomsbury Square again.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
838,838,839,NO APPEND,"On came the band, bawling with unconscious irony some hymn about  When shall we see His face?  and it seemed an interminable time to me before the tide of the crowd washed along the pavement by me. Thud, thud, thud, came the drum with a vibrating resonance, and for the moment I did not notice two urchins stopping at the railings by me.  See  em,  said one.  See what?  said the other.  Why them footmarks bare. Like what you makes in mud. ",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
839,839,840,NO APPEND,"I looked down and saw the youngsters had stopped and were gaping at the muddy footmarks I had left behind me up the newly whitened steps. The passing people elbowed and jostled them, but their confounded intelligence was arrested.  Thud, thud, thud, when, thud, shall we see, thud, his face, thud, thud.   There s a barefoot man gone up them steps, or I don t know nothing,  said one.  And he ain t never come down again. And his foot was a-bleeding. ",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
840,840,841,NO APPEND,"The thick of the crowd had already passed.  Looky there, Ted,  quoth the younger of the detectives, with the sharpness of surprise in his voice, and pointed straight to my feet. I looked down and saw at once the dim suggestion of their outline sketched in splashes of mud. For a moment I was paralysed.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
841,841,842,NO APPEND," Why, that s rum,  said the elder.  Dashed rum! It s just like the ghost of a foot, ain t it?  He hesitated and advanced with outstretched hand. A man pulled up short to see what he was catching, and then a girl. In another moment he would have touched me. Then I saw what to do. I made a step, the boy started back with an exclamation, and with a rapid movement I swung myself over into the portico of the next house. But the smaller boy was sharp-eyed enough to follow the movement, and before I was well down the steps and upon the pavement, he had recovered from his momentary astonishment and was shouting out that the feet had gone over the wall.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
842,842,843,NO APPEND,They rushed round and saw my new footmarks flash into being on the lower step and upon the pavement.  What s up?  asked someone.  Feet! Look! Feet running! ,The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
843,843,844,NO APPEND,"Everybody in the road, except my three pursuers, was pouring along after the Salvation Army, and this blow not only impeded me but them. There was an eddy of surprise and interrogation. At the cost of bowling over one young fellow I got through, and in another moment I was rushing headlong round the circuit of Russell Square, with six or seven astonished people following my footmarks. There was no time for explanation, or else the whole host would have been after me.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
844,844,845,NO APPEND,"Twice I doubled round corners, thrice I crossed the road and came back upon my tracks, and then, as my feet grew hot and dry, the damp impressions began to fade. At last I had a breathing space and rubbed my feet clean with my hands, and so got away altogether. The last I saw of the chase was a little group of a dozen people perhaps, studying with infinite perplexity a slowly drying footprint that had resulted from a puddle in Tavistock Square, a footprint as isolated and incomprehensible to them as Crusoe s solitary discovery.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
845,845,846,NO APPEND,"This running warmed me to a certain extent, and I went on with a better courage through the maze of less frequented roads that runs hereabouts. My back had now become very stiff and sore, my tonsils were painful from the cabman s fingers, and the skin of my neck had been scratched by his nails; my feet hurt exceedingly and I was lame from a little cut on one foot. I saw in time a blind man approaching me, and fled limping, for I feared his subtle intuitions. Once or twice accidental collisions occurred and I left people amazed, with unaccountable curses ringing in their ears. Then came something silent and quiet against my face, and across the Square fell a thin veil of slowly falling flakes of snow. I had caught a cold, and do as I would I could not avoid an occasional sneeze. And every dog that came in sight, with its pointing nose and curious sniffing, was a terror to me.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
846,846,847,NO APPEND,"Then came men and boys running, first one and then others, and shouting as they ran. It was a fire. They ran in the direction of my lodging, and looking back down a street I saw a mass of black smoke streaming up above the roofs and telephone wires. It was my lodging burning; my clothes, my apparatus, all my resources indeed, except my cheque-book and the three volumes of memoranda that awaited me in Great Portland Street, were there. Burning! I had burnt my boats if ever a man did! The place was blazing.",The Invisible Man,Kemp,NO MONOLOGUE,0,21,Implicit,
847,847,848,The Invisible Man paused and thought. Kemp glanced nervously out of the window.  /newquote  he said. ,Yes? /newquote Go on.,Kemp,The Invisible Man,NO MONOLOGUE,0,21,Anaphoric,he said
849,849,850,NO APPEND,"So last January, with the beginning of a snowstorm in the air about me and if it settled on me it would betray me! weary, cold, painful, inexpressibly wretched, and still but half convinced of my invisible quality, I began this new life to which I am committed. I had no refuge, no appliances, no human being in the world in whom I could confide. To have told my secret would have given me away made a mere show and rarity of me. Nevertheless, I was half-minded to accost some passer-by and throw myself upon his mercy. But I knew too clearly the terror and brutal cruelty my advances would evoke. I made no plans in the street. My sole object was to get shelter from the snow, to get myself covered and warm; then I might hope to plan. But even to me, an Invisible Man, the rows of London houses stood latched, barred, and bolted impregnably.",The Invisible Man,Kemp,NO MONOLOGUE,0,22,Implicit,
850,850,851,NO APPEND,Only one thing could I see clearly before me the cold exposure and misery of the snowstorm and the night.,The Invisible Man,Kemp,NO MONOLOGUE,0,22,Implicit,
851,851,852,NO APPEND,"And then I had a brilliant idea. I turned down one of the roads leading from Gower Street to Tottenham Court Road, and found myself outside Omniums, the big establishment where everything is to be bought you know the place: meat, grocery, linen, furniture, clothing, oil paintings even a huge meandering collection of shops rather than a shop. I had thought I should find the doors open, but they were closed, and as I stood in the wide entrance a carriage stopped outside, and a man in uniform you know the kind of personage with  Omnium  on his cap flung open the door. I contrived to enter, and walking down the shop it was a department where they were selling ribbons and gloves and stockings and that kind of thing came to a more spacious region devoted to picnic baskets and wicker furniture.",The Invisible Man,Kemp,NO MONOLOGUE,0,22,Implicit,
