,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
922,922,922,923," said the young man, and he tore the curtain from its rod and flung it on the ground.","You won t? Then I must do it myself,",Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Anaphoric,said the young man
926,926,926,927," cried Hallward, at last. His own voice sounded shrill and curious in his ears.",What does this mean?,Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Explicit,cried Hallward
927,927,927,928," said Dorian Gray, crushing the flower in his hand, ","Years ago, when I was a boy, /newquote you met me, flattered me, and taught me to be vain of my good looks. One day you introduced me to a friend of yours, who explained to me the wonder of youth, and you finished a portrait of me that revealed to me the wonder of beauty. In a mad moment that, even now, I don t know whether I regret or not, I made a wish, perhaps you would call it a prayer....",Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Explicit,said Dorian Gray
928,928,928,929,NO APPEND,"I remember it! Oh, how well I remember it! No! the thing is impossible. The room is damp. Mildew has got into the canvas. The paints I used had some wretched mineral poison in them. I tell you the thing is impossible.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
929,929,929,930," murmured the young man, going over to the window and leaning his forehead against the cold, mist-stained glass.","Ah, what is impossible?",Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Anaphoric,murmured the young man
930,930,930,931,NO APPEND,You told me you had destroyed it.,Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
931,931,931,932,NO APPEND,I was wrong. It has destroyed me.,Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Implicit,
932,932,932,933,NO APPEND,I don t believe it is my picture.,Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
933,933,933,934, said Dorian bitterly.,Can t you see your ideal in it?,Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Explicit,said Dorian
934,934,934,935,NO APPEND,"My ideal, as you call it...",Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
935,935,935,936,NO APPEND,As you called it.,Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Implicit,
936,936,936,937,NO APPEND,"There was nothing evil in it, nothing shameful. You were to me such an ideal as I shall never meet again. This is the face of a satyr.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
937,937,937,938,NO APPEND,It is the face of my soul.,Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Implicit,
938,938,938,939,NO APPEND,Christ! what a thing I must have worshipped! It has the eyes of a devil.,Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Implicit,
939,939,939,940, cried Dorian with a wild gesture of despair.,"Each of us has heaven and hell in him, Basil,",Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Explicit,cried Dorian
940,940,940,941,"Hallward turned again to the portrait and gazed at it.  /newquote  he exclaimed,  /newquote  He held the light up again to the canvas and examined it. The surface seemed to be quite undisturbed and as he had left it. It was from within, apparently, that the foulness and horror had come. Through some strange quickening of inner life the leprosies of sin were slowly eating the thing away. The rotting of a corpse in a watery grave was not so fearful.","My God! If it is true, /newquote and this is what you have done with your life, why, you must be worse even than those who talk against you fancy you to be!",Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Anaphoric,he exclaimed
942,942,942,943," There was no answer, but he could hear the young man sobbing at the window.  /newquote  he murmured. ","Good God, Dorian, what a lesson! What an awful lesson! /newquote Pray, Dorian, pray, /newquote What is it that one was taught to say in one s boyhood?  Lead us not into temptation. Forgive us our sins. Wash away our iniquities.  Let us say that together. The prayer of your pride has been answered. The prayer of your repentance will be answered also. I worshipped you too much. I am punished for it. You worshipped yourself too much. We are both punished.",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,13,Anaphoric,he murmured
943,943,943,944,Dorian Gray turned slowly around and looked at him with tear-dimmed eyes.  /newquote  he faltered.,"It is too late, Basil,",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,13,Anaphoric,he faltered
944,944,944,945,NO APPEND,"It is never too late, Dorian. Let us kneel down and try if we cannot remember a prayer. Isn t there a verse somewhere,  Though your sins be as scarlet, yet I will make them as white as snow ?",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,13,Implicit,
945,945,945,946,NO APPEND,Those words mean nothing to me now.,Dorian Gray,Basil Hallward,NO MONOLOGUE,0,13,Implicit,
946,946,946,947,NO APPEND,Hush! Don t say that. You have done enough evil in your life. My God! Don t you see that accursed thing leering at us?,Basil Hallward,Dorian Gray,NO MONOLOGUE,0,13,Implicit,
959,959,959,960," he said, stepping in; ","I am sorry to have had to wake you up, Francis, /newquote but I had forgotten my latch-key. What time is it?",,[],NO MONOLOGUE,0,13,Anaphoric,he said
960,960,960,961," answered the man, looking at the clock and blinking.","Ten minutes past two, sir,",,[],NO MONOLOGUE,0,13,Anaphoric,answered the man
961,961,961,962,NO APPEND,Ten minutes past two? How horribly late! You must wake me at nine to-morrow. I have some work to do.,,[],NO MONOLOGUE,0,13,Implicit,
962,962,962,963,NO APPEND,"All right, sir.",,[],NO MONOLOGUE,0,13,Implicit,
963,963,963,964,NO APPEND,Did any one call this evening?,,[],NO MONOLOGUE,0,13,Implicit,
964,964,964,965,NO APPEND,"Mr. Hallward, sir. He stayed here till eleven, and then he went away to catch his train.",,[],NO MONOLOGUE,0,13,Implicit,
965,965,965,966,NO APPEND,Oh! I am sorry I didn t see him. Did he leave any message?,,[],NO MONOLOGUE,0,13,Implicit,
966,966,966,967,NO APPEND,"No, sir, except that he would write to you from Paris, if he did not find you at the club.",,[],NO MONOLOGUE,0,13,Implicit,
967,967,967,968,NO APPEND,"That will do, Francis. Don t forget to call me at nine to-morrow.",,[],NO MONOLOGUE,0,13,Implicit,
968,968,968,969,NO APPEND,"No, sir.",,[],NO MONOLOGUE,0,13,Implicit,
970,970,970,971,"Dorian Gray threw his hat and coat upon the table and passed into the library. For a quarter of an hour he walked up and down the room, biting his lip and thinking. Then he took down the Blue Book from one of the shelves and began to turn over the leaves.  /newquote  Yes; that was the man he wanted.","Alan Campbell, 152, Hertford Street, Mayfair.",,Francis,NO MONOLOGUE,0,13,Implicit,
976,976,976,977,"When the half-hour struck, he passed his hand across his forehead, and then got up hastily and dressed himself with even more than his usual care, giving a good deal of attention to the choice of his necktie and scarf-pin and changing his rings more than once. He spent a long time also over breakfast, tasting the various dishes, talking to his valet about some new liveries that he was thinking of getting made for the servants at Selby, and going through his correspondence. At some of the letters, he smiled. Three of them bored him. One he read several times over and then tore up with a slight look of annoyance in his face.  /newquote  as Lord Henry had once said.","That awful thing, a woman s memory!",Lord Henry,Dorian Gray,NO MONOLOGUE,0,14,Anaphoric,rejoined his companion
978,978,978,979,NO APPEND,"Take this round to 152, Hertford Street, Francis, and if Mr. Campbell is out of town, get his address.",Lord Henry,Francis,NO MONOLOGUE,0,14,Implicit,
